"id","deputat","tvo","fraction","source","winner","prediction_150","previous","factions_text","party_name","anketa_url","anketa_data","proposed","year","convocation","ever","X17"
20106,"Шахов Сергій Володимирович",114,"Член депутатської групи ""Воля народу""",NA,1,0.753851175308228,TRUE,NA,"Політична партія ""Наш край""","http://itd.rada.gov.ua/mps/info/page/20106","народився 7 травня 1975 року в селищі Саяк міста Балхаш Джезказганської області, Казахстан, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Шахов Сергій Володимирович"", член Політичної партії ""Наш край"", проживає в місті Кадіївка Луганської області, судимість відсутня, суб’єкт висування – Політична партія ""Наш край"".","самовисування",2019,8,TRUE,NA
15785,"Хміль Михайло Михайлович",115,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.671432197093964,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15785","народився 11 травня 1973 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, голова підкомітету Комітету Верховної Ради України з питань соціальної політики, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Львові, судимість відсутня, включений до виборчого списку під № 42.","самовисування",2019,8,TRUE,NA
15309,"Кодола Олександр Михайлович",209,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.874024271965027,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15309","народився 17 лютого 1982 року в місті Чернігові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, перший заступник голови, Чернігівська обласна рада, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Чернігові, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
18084,"Дмитренко Олег Миколайович",210,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.855277597904205,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18084","народився 17 жовтня 1973 року в селищі Варва Чернігівської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Батьківщина"", безпартійний, проживає в місті Чернігові, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
NA,"Коровченко Сергій Володимирович",210,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.0999263748526573,FALSE,NA,NA,NA,NA,"самовисування",2019,NA,FALSE,NA
17977,"Лещенко Сергій Анатолійович",220,"Не входить до складу будь-якої фракції",NA,1,0.707956552505493,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17977","народився 30 серпня 1980 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник головного редактора – спеціальний кореспондент, ПП ""Українська правда"", безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 19.","самовисування",2019,8,TRUE,NA
17999,"Кудлаєнко Сергій Володимирович",11,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=17999",0,0.217161223292351,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17999","народився 13 жовтня 1975 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор Департаменту адміністративних послуг, Вінницька міська рада, безпартійний, проживає в місті Вінниці, судимість відсутня, включений до виборчого списку під № 63.","самовисування",2019,8,TRUE,0
18150,"Юрчишин Петро Васильович",13,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=18150",1,0.436067044734955,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18150","народився 13 липня 1958 року в місті Антрацит Луганської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, агропромислове науково-виробниче підприємство ""Візит"", безпартійний, проживає в місті Хмільник Вінницької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18137,"Спориш Іван Дмитрович",15,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=18137",1,0.245686247944832,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18137","народився 8 липня 1959 року в селі Комаргород Томашпільського району Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, керівник, ПСП ""Перемога"", безпартійний, проживає в селі Високе Томашпільського району Вінницької області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18163,"Македон Юрій Миколайович",16,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=18163",1,0.677032232284546,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18163","народився 24 жовтня 1980 року в місті Могилів-Подільський Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, керівник, ТОВ ""Вікторія транспорт"", безпартійний, проживає в місті Могилів-Подільський Вінницької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18112,"Кучер Микола Іванович",17,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=18112",1,0.427657246589661,TRUE,NA,"Українська Народна Партія","http://itd.rada.gov.ua/mps/info/page/18112","народився 24 серпня 1959 року в селі Гордіївка Тростянецького району Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор Департаменту виробництва продукції рослинництва і тваринництва, ПАТ ""Миронівський хлібопродукт"", член Української Народної Партії, проживає в місті Ладижин Вінницької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18080,"Демчак Руслан Євгенійович",18,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=18080",1,0.415474504232407,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18080","народився 5 липня 1974 року в смт Липовець Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови ради, Об’єднання організацій роботодавців ""Федерація роботодавців міста Києва"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Липовець Вінницької області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
14674,"Гузь Ігор Володимирович",19,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=14674",1,0.592951416969299,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/14674","народився 11 сiчня 1982 року в місті Луцьку Волинської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови, Волинська обласна рада, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Луцьку, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
18110,"Куліченко Іван Іванович",28,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18110",0,0.437309265136719,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18110","народився 7 липня 1955 року в місті Дніпропетровську, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, Дніпропетровський міський голова, безпартійний, проживає в місті Дніпропетровську, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18123,"Нестеренко Вадим Григорович",38,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18123",1,0.637971997261047,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18123","народився 5 грудня 1970 року в місті Дніпропетровську, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Орільський об’єднаний елеватор"", безпартійний, проживає в селі Миколаївка Новомосковського району Дніпропетровської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18090,"Єфімов Максим Вікторович",48,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.8330078125,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18090","народився 1 листопада 1974 року в місті Петропавловськ Північно-Казахстанської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, генеральний директор, ВАТ ""ЕМСС"", безпартійний, проживає в місті Краматорськ Донецької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18116,"Лубінець Дмитро Валерійович",60,"Не входить до складу будь-якої фракції",NA,1,0.861005961894989,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18116","народився 4 липня 1981 року в місті Волноваха Донецької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, юрист, КФГ ""Практика"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Волноваха Донецької області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18414,"Ревега Олександр Васильович",63,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.500106990337372,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18414","народився 22 серпня 1966 року в селі Городківка Крижопільського району Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""ОРавтобуд"", безпартійний, проживає в смт Гришківці Бердичівського району Житомирської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18058,"Арешонков Володимир Юрійович",64,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.42849737405777,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18058","народився 17 грудня 1957 року в місті Коростень Житомирської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, перший заступник голови, Житомирська обласна рада, член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Коростень Житомирської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18075,"Горват Роберт Іванович",68,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.883421838283539,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18075","народився 17 лютого 1969 року в селі Тур'ї Ремети Перечинського району Закарпатської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, генеральний директор, ТОВ ""Нова справа Ужгород"", директор, ТОВ ""А.В.П."", директор, ТОВ ""Дастор-Ужгород"", безпартійний, проживає в селі Тур'ї Ремети Перечинського району Закарпатської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18149,"Юринець Оксана Василівна",117,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.729071795940399,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18149","народилася 27 лютого 1978 року в селі Коти Яворівського району Львівської області, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, доцент, Національний університет ""Львівська політехніка"", безпартійнa, проживає в селі Підбірці Пустомитівського району Львівської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18088,"Дубневич Богдан Васильович",118,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.562322318553925,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18088","народився 10 травня 1962 року в селі Зубра Пустомитівського району Львівської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, президент, ТОВ ""АПП ""Львівське"", безпартійний, проживає в селі Зубра Пустомитівського району Львівської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
15790,"Дубневич Ярослав Васильович",120,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.799601197242737,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15790","народився 7 серпня 1969 року в селі Зубра Пустомитівського району Львівської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Львові, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
14241,"Ілик Роман Романович",121,"Член депутатської фракції Всеукраїнського об'єднання ""Батьківщина""",NA,0,0.15306656062603,FALSE,NA,"Політична партія Всеукраїнське об'єднання ""Батьківщина""","http://itd.rada.gov.ua/mps/info/expage/14241/8","освіта вища,<br>помічник-консультант народного депутата України,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Дрогобич Львівської області,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".","самовисування",2019,7,TRUE,NA
18063,"Батенко Тарас Іванович",123,"Не входить до складу будь-якої фракції",NA,1,0.751497864723206,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18063","народився 20 червня 1974 року в місті Львові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор філії ""Магістральні нафтопроводи ""Дружба"", ПАТ ""Укртранснафта"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Львові, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
1908,"Семерак Остап Михайлович",124,"Не входить до складу будь-якої фракції",NA,1,0.625753343105316,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/1908","народився 27 червня 1972 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, Міністр Кабінету Міністрів України, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 33.","самовисування",2019,8,TRUE,NA
15714,"Махніцький Олег Ігорович",124,"NA",NA,0,0.168692648410797,FALSE,NA,"Політична партія Всеукраїнське об'єднання ""Свобода""","http://itd.rada.gov.ua/mps/info/expage/15714/8","освіта вища,<br>віце-президент,<br>адвокатське об’єднання ""Валько і Махніцький"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>включений до виборчого списку під № 21.","самовисування",2019,7,TRUE,NA
8815,"Лопушанський Андрій Ярославович",125,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.512746334075928,TRUE,NA,"Політична партія Конгрес Українських Націоналістів","http://itd.rada.gov.ua/mps/info/page/8815","народився 4 грудня 1962 року в місті Добромиль Львівської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, член політичної партії Конгрес Українських Націоналістів, проживає в місті Києві, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18094,"Кіт Андрій Богданович",126,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.805979549884796,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18094","народився 2 листопада 1971 року в місті Львові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник директора, ТОВ ""Млин Агро"", заступник директора, ТОВ ""Підгірці"", заступник директора, ПП ""Агрофірма ""Лугове"", заступник директора, ТОВ ""Буське сорто-насінницьке підприємство"", безпартійний, проживає в селі Ясенівці Золочівського району Львівської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18095,"Козир Борис Юрійович",127,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.648055374622345,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18095","народився 6 березня 1975 року в місті Миколаєві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови з економіки та інвестицій, ДП ""Адміністрація морських портів України"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Києві, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
15794,"Ільюк Артем Олександрович",128,"Член депутатської групи ""Партія ""Відродження""",NA,1,0.796054422855377,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15794","народився 17 квiтня 1979 року в місті Миколаєві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Миколаєві, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18091,"Жолобецький Олександр Олександрович",129,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.754342615604401,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18091","народився 24 квiтня 1966 року в місті Миколаєві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник директора з регіонального розвитку, ТОВ ""Реган-Юг"", безпартійний, проживає в місті Миколаєві, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18067,"Вадатурський Андрій Олексійович",130,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.718000769615173,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18067","народився 11 квiтня 1973 року на станції Трикратне Вознесенського району Миколаївської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова наглядової ради, ТОВ ""Сільськогосподарське підприємство ""НІБУЛОН"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Миколаєві, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
15796,"Бриченко Ігор Віталійович",130,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.526718497276306,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15796","народився 7 липня 1970 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта загальна середня, народний депутат України, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в селі Новопетрівка Снігурівського району Миколаївської області, судимість відсутня, включений до виборчого списку під № 47.","самовисування",2019,8,TRUE,NA
18115,"Лівік Олександр Петрович",131,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.725436151027679,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18115","народився 30 червня 1970 року в місті Миколаєві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови правління, ВАТ ""Зелений Гай"", безпартійний, проживає в місті Вознесенськ Миколаївської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
19622,"Підберезняк Вадим Іванович",132,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.49770724773407,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/19622","народився 22 березня 1972 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Миколаєві, судимість відсутня, включений до виборчого списку під № 76.","самовисування",2019,8,TRUE,NA
7741,"Чекіта Геннадій Леонідович",134,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.82473224401474,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/7741","народився 17 липня 1966 року в місті Одесі, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, президент, ПАТ ""Будгідравліка"", безпартійний, проживає в місті Одесі, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
2320,"Ківалов Сергій Васильович",135,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",NA,0,0.477736413478851,TRUE,NA,"Українська морська партія Сергія Ківалова","http://itd.rada.gov.ua/mps/info/page/2320","народився 1 травня 1954 року в місті Тирасполі, Молдова, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Української морської партії Сергія Ківалова, проживає в місті Одесі, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
